agency_cd,site_no,parameter_cd,ts_id,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,9510200,60,5732,3,20,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,21,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,22,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,23,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,24,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,25,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,26,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,27,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,28,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,29,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,30,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,31,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,1,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,2,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,3,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,4,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,5,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,6,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,7,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,8,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,9,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,10,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
