DIC,TPN,HCO3,TN,Mg,Si,TP,TSSD,Na,TOC,UV280,TDS,Fe,SO4,CO3,UV250,specificConductance,TDP,NO3NO2,Cl,NH4,K,PH,NO2,OrthoP,Mn,TPC,DOC,F,ANC,TDN,Ca,Br,TSS
1.6,0.1,2.9,0.2,0.3,3,0.3,0,0.7,5.3,0.2,9.3,0.1,2.3,0,0.2,13.1,0,0,1,0.1,0.1,7.4,0,0,0,0.3,4.8,0,0.1,0.1,1.3,0,0
1.7,0.1,2.9,0.2,0.3,3,0.1,0,0.8,5.1,0.1,9.5,0.1,2.2,0,0.2,13.3,0,0,1,0,0.1,7.3,0,0,0,0.4,4.9,0,0.1,0.2,1.3,0,0
1.8,0.1,2.9,0.2,0.3,2.9,0.5,200,0.7,4.4,0.2,9.6,0.1,1.8,0,0.3,13.6,0,0,1.3,0,0.1,6.8,0,0,0,0.4,3.9,0,0.1,0.1,1.3,0,4
3,0.1,3.7,0.2,0.3,4,0.4,100,1,4.9,0.2,9.2,0.1,1,0,0.3,12.7,0,0,1.6,0,0.1,7.3,0,0,0,1.2,3.8,0,0.1,0.1,1.4,0,2
2.1,0.1,5,0.2,0.4,4.5,0.3,200,1,4.8,0.2,12.4,0,0.9,0,0.3,16.3,0,0,1.7,0.1,0.1,7.7,0,0,0,0.3,4,0,0.1,0.1,1.6,0,4
2.2,0.1,7.6,0.1,0.4,5.3,0.2,0,1,4.1,0.2,203.4,0.1,0.9,0,0.3,18.4,0,0,1.2,0.1,0.1,7.1,0,0,0,0.3,3.6,0,0.1,0.1,1.8,0,0
2.8,0.1,5.2,0.1,0.5,5.8,0.3,300,0.5,3.8,0.2,14.9,0.1,1.2,0,0.2,21.7,0,0,1.9,0.1,0.1,7.4,0,0,0,0.3,3.5,0,0.1,0.1,1.9,0,6
3.7,0.2,11.8,0.1,0.7,8.9,0.1,500,1.7,2.3,0.1,21.8,0,1.2,0,0.1,29.3,0,0.1,1.8,0,0.2,7.7,0,0,0,0.2,2.1,0.2,0.2,0.1,2.8,0,10
3.7,0.1,3,0.1,1,8.3,0.2,500,2.6,2.6,0.1,21.9,0,18.1,0,0.1,29.4,0,0,0.2,0,0.2,7.5,0,0,0,0.2,2.5,0,0.1,0.1,4.6,0,10
0.5,0.1,11.5,0.2,1.2,0,0,100,0.8,4.3,0.1,36.3,0,1.7,0,0.1,24.7,0,0,0.3,0,0,6.3,0,0.1,0,0.3,4.1,0,0.4,0.2,2.2,0,4.1
0.4,0.1,18.1,0.3,1.5,0,0,100,1.6,4.4,0.1,29.4,0,1,0,0.1,33.8,0,0,0.4,0,0,6.6,0,0.1,0,0.3,4.3,0,0.4,0.2,2.9,0,4.2
0.4,0.1,13,0.3,1.2,0,0,0,0.8,4.4,0.1,35.7,0,2.2,0,0.1,27.3,0,0,0.2,0,0,6.2,0,0.1,0,0.3,4.2,0,0.2,0.2,2.6,0,0
2.2,0.1,1.9,0.4,0.3,0,0,200,0.1,4,0.1,36.5,3.6,0.1,0,0.1,6.8,0,0,1.1,0.2,0.1,6,0,0.1,0,0.3,4,0,0.7,0.5,0.9,0.7,8.3
0.5,0.1,3.8,0.3,0.4,0,0,0,0.7,4.6,0.1,31.4,0.1,2.7,0,0.1,18.1,0,0,0.4,0.1,0.4,6.4,0,0,0,0.3,4.2,0,0.2,0.2,1.2,0,0
0.6,0,1.6,0.2,0.4,0,0,0,0.5,4.5,0.1,24.8,0.1,2.6,0,0.1,15.3,0,0,0.3,0.2,0.4,6.2,0,0.1,0,0.3,4.2,0.1,0.4,0.2,1,0,0
0.6,0.1,2.2,0.3,0.4,0,0,100,0.4,4.5,0.1,22.7,0.1,2.6,0,0.1,15.1,0,0,0.4,0.2,0.4,6.2,0,0.2,0,0.3,4.1,0,0.2,0.2,1.1,0,4.5
2.2,0.1,5,0.6,0.4,0,0,0,0.4,4.1,0.1,37.6,5.5,1.8,0,0.2,19.6,0,0,0.4,0.5,0.4,6.4,0,0.1,0.1,0.3,4.4,0,0.2,0.6,1.5,0,0
0.5,0,0.4,0.3,0,0,0,0,0.3,4.6,0.1,3.4,0.2,0.8,0,0.1,3.2,0,0,0.1,0.1,0.3,6.4,0,0.1,0,0.3,4.3,0,0.4,0.2,0.3,0,0
0.6,0,0.4,0.3,0,0,0,0,0.3,4.5,0.1,3.2,0.2,0.1,0,0.1,3.2,0,0,0.5,0.1,0.3,6.2,0,0.3,0,0.3,4.2,0,0.2,0.3,0.3,0,0
2.2,0,0.5,0.3,0.2,0,0,0,0.5,4.7,0.1,10.1,0.2,0.8,0,0.1,8.9,0,0,1.6,0.1,0.5,5.8,0,0.2,0,0.3,4.5,0,0.6,0.2,0.8,0,0
0.7,0,2.9,0.3,0.5,0.1,0,0,0.6,4.9,0.1,10.9,0,2.8,0,0.1,14.4,0,0,0.4,-0.1,0.4,6.4,0,0,0,0.3,4.4,0,0.1,0.3,1.2,0,0
0.5,0.1,2,0.5,0.3,0,0,0,0.2,3.6,0.1,6.3,0.2,2.2,0,0.1,9.4,0,0.1,0.4,0.2,0.2,5.3,0,0,0,0.3,3.7,0,0,0.5,1.1,0,0
0.6,0,2.3,0.3,0.4,4,0,100,0.2,4.4,0.1,7,0,2.3,0,0.1,10,0,0.1,0.2,0,0.2,6.2,0,0,0,0.3,4.1,0,0,0.3,1.1,0,4
0.6,0.1,3.1,0.3,0.5,1.3,0,0,0.3,4.6,0.1,8.9,0,2.5,0,0.1,13.7,0,0.1,0.5,0,0.2,6.3,0,0,0,0.3,4.2,0,0.1,0.3,1.3,0,0
0.8,0.1,2.5,0.3,0.4,1.2,0,100,0.2,4.4,0.1,7.6,0,2.3,0,0.1,11.4,0,0.1,0.2,0,0.2,6.3,0,0,0,0.3,4.1,0,0,0.3,1.1,0,4
1,0.1,3,0.3,0.5,1.1,0,0,0.2,4.3,0.1,6.9,0,2.4,0,0.1,10.6,0,0.1,0.2,0.1,0.2,6.2,0,0,0,0.2,3.9,0,0.1,0.3,1.2,0,0
0.6,0.2,2.3,0.3,0.4,0,0,0,0.3,4.4,0.1,6.7,0,2.2,0,0.1,9.8,0,0,0.2,0,0.2,5.7,0,0,0,0.3,1.4,0,0.1,0.5,1,0,0
0.5,0.1,3.6,0.3,0.4,0,0,0,0.3,4.6,0.1,7,0,2.1,0,0.1,10,0,0,0.1,0,0.2,6.6,0,0,0,0.3,3.9,0,0.1,0.3,1.1,0,0
0.7,0,2.7,0.3,0.4,0,0,0,0.3,4.7,0.1,6.8,0,2.2,0,0.1,9.8,0,0,0.2,0,0.3,4.7,0,0,0,0.4,4.1,0,0.1,0.8,0.9,0,0
1.3,0.1,2.5,0.3,0.4,0.1,0,0,0.3,4.3,0.1,7.2,0,2.3,0,0.1,10.5,0,0,0.2,0.1,0.2,5.8,0,0,0,0.3,3.7,0,0.1,0.3,1.1,0,0
0.5,0.1,1.5,0.3,0.3,0.1,0,100,0.1,5.1,0.1,7,0,2.1,0,0.2,9.8,0,0,0.4,0.1,0.2,6.7,0,0,0,0.3,4.5,0,0,0.2,0.9,0,4
0.5,0.1,2.2,0.3,0.4,0,0.1,100,0.1,5,0.1,7.2,0,2.1,0,0.2,10.1,0,0,0.4,0.1,0.2,6.5,0,0,0,0.3,4.7,0,0,0.2,1,0,4
0.6,0.1,1.3,0.3,0.3,0,0,200,0.1,5.2,0.1,5.6,0,2.1,0,0.2,8.1,0,0,0.4,0.1,0.2,6.9,0,0,0,0.3,4.4,0,0,0.2,0.8,0,8
1,0.1,1.6,0.4,0.4,0.1,0,100,0.1,4.5,0.1,6.8,0,2.3,0,0.1,8.9,0,0,0.4,0.1,0.2,6.3,0,0,0,0.4,3.9,0,0,0.3,1,0,4
0.6,0.1,1.6,0.3,0.2,0,0.1,0,0.1,4.9,0.1,5.1,0,1.9,0,0.1,15,0.1,0,0.4,0.1,0.1,7,0,0,0,0.4,4.5,0,0,0.2,1,0,0
0.6,0.1,1.8,0.3,0.3,0,0,200,0.1,4.8,0.1,5.7,0,1.9,0,0.1,14.5,0,0,0.4,0.1,0.1,6.8,0,0,0,0.4,4.3,0,0,0.2,1,0,2
0.8,0,1,0.3,0.3,0,0,600,0.1,4.9,0.1,4.9,0,1.9,0,0.1,14.4,0,0,0.4,0.1,0.1,6.5,0,0,0,0.3,4.5,0,0,0.3,0.8,0,6
1.6,0.1,1.4,0.4,0.3,0.2,0,133.3,0.4,4.2,0.1,5.8,0.1,2.4,0,0.1,17.5,0,0,0.4,0.2,0.2,6.6,0,0,0,0.3,3.7,0,0,0.3,1,0,1.3
0.7,0.1,4.5,0.3,0.9,0,0,0,0.3,4.9,0.1,8.9,0,2,0,0.1,16.3,0,0,0.4,0,0.2,6.8,0,0,0,0.3,4.3,0,0.1,0.2,0.7,0,0
0.7,0.1,1.5,0.3,0.3,0,0,0,0.1,5.1,0.1,5.7,0,1.9,0,0.1,7.6,0,0,0.3,0,0.1,6.4,0,0,0,0.4,4.6,0,0,0.2,0.8,0,0
0.8,0.1,4.9,0.3,0.9,0,0,0,0.3,4.9,0.1,9.5,0,2.1,0,0.1,14.5,0,0,0.3,0,0.2,6.3,0,0,0,0.3,4.6,0,0.1,0.2,0.7,0,0
1.7,0.1,2.8,0.4,0.4,0.2,0,100,0.2,4.2,0.1,7.1,0.1,2.3,0,0.1,19.2,0,0.1,0.4,0.2,0.2,6.3,0,0,0,0.3,3.9,0,0.1,0.4,1.2,0,2
0.8,0,4.9,0.3,0.5,0,0,0,0.4,4.9,0.1,9.6,0,1.9,0,0.1,13.9,0,0.1,0.4,0.1,0.3,6.2,0,0,0,0.4,4.4,0,1.1,0.2,1.2,0,0
0.7,0.1,5,0.3,0.5,0,0,0,0.4,5,0.1,9.3,0,1.9,0,0.1,13,0,0,0.3,0.1,0.3,6.2,0,0,0,0.4,4.4,0,0.1,0.2,1.3,0,0
0.7,0.1,4.5,0.3,0.5,0,0,100,0.3,5,0.1,9.3,0,1.9,0,0.1,12.9,0,0,0.3,0.1,0.3,6.3,-0.1,0,0,0.4,4.6,0,0.1,0.3,1.2,0,2
2.1,0,7.8,0.5,0.7,0.1,0,300,0.4,4.9,0.1,13.3,0.3,2.1,0,0.1,17.9,0,0,0.4,0.3,0.5,6.1,0,0,0,0.4,4.3,0,0.1,0.5,1.9,0,6
0.7,0.1,3.3,0.3,0.4,0,0,100,0.2,5,0.1,6.9,0,2,0,0.1,10,0,0,0.3,0.1,0.3,6.2,0,0,0,0.4,4.7,0,0.1,0.3,1,0,2
0.7,0.1,3.3,0.3,0.4,0,0,100,0.2,5,0.1,7.1,0,2,0,0.1,10,0,0,0.3,0.1,0.3,5.9,0.1,0,0,0.3,4.2,0,0.1,0.3,1.1,0,2
0.7,0.1,3.5,0.3,0.4,0,0,100,0.2,4.6,0.1,7.9,0,2,0,0.1,11.2,0,0,0.3,0.1,0.3,6.1,0,0,0,0.4,4.4,0,0.1,0.3,1.2,0,2
1.5,0.1,5,0.6,0.5,0.3,0.1,200,0.2,4.8,0.1,10.2,0.5,2,0,0.1,14.6,0,0,0.3,0.3,0.3,6,0,0,0,0.4,4.4,0,0.1,0.5,1.5,0,4
0.7,0,4,0.3,0.5,0,0,100,0.3,4.6,0.1,9.2,0,2.4,0,0.1,13.1,0,0,0.2,0.1,0.3,6.4,0,0,0,0.4,4.4,0,0.1,0.2,1.2,0,2
0.6,0,3.7,0.3,0.5,0,0,200,0.2,4.6,0.1,9.6,0,2.3,0,0.1,12.9,0,0,0.2,0.1,0.3,6,0,0,0,0.4,4.2,0,0.1,0.2,1.1,0,4
0.6,0,5,0.3,0.9,0,0,100,0.3,4.5,0.1,12,0,3.1,0,0.1,16.2,0,0,0.3,0.1,0.3,5.9,0,0,0,0.3,4.1,0,0.1,0.2,1.1,0,2
2.1,-0.1,6,0.7,0.6,0.2,0.1,300,0.3,4.8,0.1,12.1,0.7,2.8,0,0.2,16.2,0,0,0.3,0.6,0.4,6.5,0,0,0.1,0.3,4.4,0,0.1,0.7,1.8,0,6
0.8,0.1,1.3,0.2,0.7,0.1,0,0,0.7,4.5,0.1,20.9,0,5.2,0,0.1,28.2,0,0,3.1,0.1,0,6.5,0,0,0,0.3,4.3,0,0,0.2,3.7,0,0
0.9,0,1.3,0.2,0.6,0.1,0,100,0.7,4.5,0.1,20.1,0,6.2,0,0.1,27.9,0,0.7,3.2,0.1,0,6.2,0,0,0,0.3,4.4,0,0,0.2,3.2,0,2
0.8,0.1,1.5,0.2,0.6,0.1,0,100,0.6,4.2,0.1,20.8,0,5.9,0,0.1,27.5,0,0,3,0.2,0,6.4,0,0,0,0.3,4.1,0,0,0.2,3.1,0,2
0.8,0.1,6.4,0.3,0.6,0.1,0,200,0.6,4.8,0.1,14.9,0,1.6,0,0.1,19.5,0,0,5.5,0.2,0.3,5.9,0,0,0,0.3,4.8,0,0.2,0.3,4.2,0,4
0.7,0.2,9,0.3,0.5,0.1,0,0,0.6,5.1,0.1,12.5,0,1.6,0,0.1,17.5,0,0,2.2,0,0.3,5.5,0,0,0,0.3,4.9,0,0.2,0.3,3.4,0,0
0.8,0.1,3.3,0.5,0.5,0.1,0,100,0,4.1,0.1,10,0,2.4,0,0.1,14.3,0,0.1,2.4,0.1,0.2,6,0.3,0,0,0.3,3.9,1.1,0.1,0.5,3.7,0,2
1,0.1,4.2,0.5,0.4,0.1,0.2,100,0,4.1,0.1,9.9,0,2.2,0,0.1,14.1,0,0.1,2.8,0.2,0.1,6,0,0,0,0.3,3.8,0,0.1,0.5,3.2,0,2
1.2,0.1,57.1,0.5,3.7,8,0,0,0.2,3.8,0.1,10.3,0.1,5.6,0,0.1,14.6,0,0.1,10.8,0,0.9,6,0,0,0,0.3,3.7,0,1,0.5,20.3,0,0
0.6,0.1,4,0.5,0.6,0.2,0.1,100,0.3,4.1,0.1,9.8,0,1.3,0,0.1,14,0,0,4.4,0,0.1,6.7,0,0,0,0.3,4.1,0,0.1,0.4,3.3,0,2
1.3,0.1,2,0.3,0.5,0.2,0,300,0.1,4,0.1,7.9,0,1.1,0,0.1,11.3,0,0,1.7,0.1,0,6,0,0,0,0.3,3.8,0.1,0,0.2,1.3,0,6
0.6,0,0.8,0.2,0.5,0.2,0,200,0.1,4.2,0.1,7.8,0,2.3,0,0.1,11.1,0,0,1.1,0,0,7.2,0,0,0,0.3,4.1,0.1,0,0.2,1.1,0,4
0.7,0.1,2.2,0.3,0.5,0.1,0,100,0.3,4.4,0.1,9.7,0,1.2,0,0.1,12.4,0,0,1.7,0,0,6.3,0,0,0,0.3,4.7,0,0,0.3,1.2,0,2
1.7,0.1,3.1,0.3,0.5,0.3,0,200,0.2,4,0.1,9.2,0,2.8,0,0.1,12.6,0,0,0.4,0.1,0,6.2,0,0,0,0.3,3.9,0,0.1,0.3,1.4,0,4
0.6,0,1.4,0.3,0.6,0,0,0,0,4.6,0.1,8.8,0,2,0,0.1,12.7,0,0,1.7,0,0,6.5,0,0,0,0.3,4.5,0,0.1,0.3,1.2,0,0
2.2,0.1,0.9,0.5,0.5,0.4,0,100,0.1,4.4,0.1,12.6,0,2.2,0,0.1,17.3,0,0,3.6,0.3,0,6,0,0,0,0.3,4.4,0,0,0.6,2.3,0,2
0.7,0.1,13.5,0.3,0.7,0.1,0.7,100,0.4,4.7,0.1,8.7,0,1.9,0,0.1,12.4,0,0,0.5,0,0.1,6.6,0,0.1,0,0.3,4.5,0,0.3,0.3,0.9,0,2
1,0.1,5.6,0.3,0.7,0,0,0,0.3,4.1,0.1,9.1,0,1.5,0,0.1,12.8,0,0,0,0,0.1,6.4,0,0.7,0,0.3,4,0,0.1,0.2,0.9,0,0
2.3,0.1,3.9,0.5,0.6,0.6,0,200,0.3,4.2,0.1,13.6,0.2,1.5,0,0.1,17.8,0,0,1.8,0.3,0.2,5.9,0,0,0,0.3,4.4,0,0.1,0.5,1.5,0,4
1.2,0.1,4.2,0.2,0.5,0,1,0,0.3,4.3,0.1,11.5,0,1.5,0,0.1,14.3,0,0,1.1,0,0.1,6.6,0,0,0,0.3,4.1,0,0.2,0.2,1.1,0,0
3.8,0,5,0.8,0.6,0.8,0.9,200,0.4,5.2,0.1,16.4,0.3,1.2,0,0.2,21.6,0,0.1,1.6,0.5,0.3,6.1,0,0.1,0,0.4,5.8,0,0.2,0.9,1.6,0,4
1.1,0.1,3.8,0.3,0.5,0,0,500,0.2,5.6,0.1,8.5,0,0.9,0,0.1,12,0,-0.1,0.9,0,0,6.3,0.1,0,0,0.3,4.7,0,0.1,0.3,1.2,0,10
0.7,0.2,1.8,0.4,0.6,0,0.1,100,0.5,5.2,0.1,13.3,0,3.8,0,0.1,18,0,-0.1,2.4,0,0.3,6.5,0.1,0,0,0.5,4.9,0,0,0.3,1.9,0,2
1.2,0.1,3,0.4,0.4,0,0.3,500,0.2,5.3,0.1,78.4,0,1.3,0,0.1,110.8,0,-0.1,1.1,0.1,0.2,6.4,0.1,0.2,0,0.3,4.7,0,0.1,0.3,1.2,0,10
1.3,0.1,2.6,0.3,0.4,0.1,0,300,0.2,4.8,0.1,8.1,0,1.1,0,0.1,10.4,0,0,1.2,0,0.1,6.6,-0.1,0,0,0.3,4.6,0,0.1,0.3,1.1,0,6
0.3,0.1,0.1,0.4,0.3,0.1,0.1,400,0,5.1,0.1,6,0,0.2,0,0.1,8.5,0,0,2.7,0.1,0.1,7.6,0,0,0,0.3,4.5,0,0,0.3,1.1,0,8
1.1,0.1,0.6,0.3,0.3,0,0.1,100,0.1,5,0.1,6.8,0,2,0,0.1,9.3,0,-0.1,1,0,0,6.7,-0.1,0,0,0.3,4.7,0,0,0.3,0.9,0,2
1.7,0.1,1.4,0.3,0.3,0,0.3,200,0.2,5,0.1,7.4,0,0.6,0,0.1,9.9,0,0,1.3,0,0.1,7.1,0,0,0,0.3,4.6,0,0,0.3,1,0,4
2.8,0.1,1.9,0.4,0.3,0,0.1,200,0.3,4.3,0.1,8,0.1,0.6,0,0.2,10.1,0,0,1.2,0.2,0.1,7.1,0,0,0,0.3,4.3,0,0,0.4,1.1,0,4
1.3,0.1,1.8,0.2,0.3,0,0,0,0,5.4,0.1,9,0,1.8,0,0.1,12.9,0,0,0.4,0,0.1,7.5,0,0,0,0.3,4.9,0,0,0.2,1,0,0
2.9,0.2,1.5,0.3,0.3,0.1,0.1,0,0,4.7,0.1,11.1,0.1,1.1,0,0.2,14.6,0,0,1.2,0.2,0.1,6.5,0,0,0,0.2,4.4,0,0,0.3,1.1,0,0
33.7,0.1,195.1,0.3,34.9,0,0,500,3.4,26.2,0,228.6,0,0.6,0,0,332.6,0,0.3,1.8,0,0.2,8.2,0,0,0,0.3,1.2,0,3.3,0.3,4.6,0,20.1
28.7,0.1,190.8,0.4,21.7,14.3,0,0,2.6,2.3,0,213.2,0,3.9,0,0.1,204.6,0,0.3,5.2,0,0,8.1,0,0,0,0.3,3.5,0,3.5,0.4,2.6,0,0
32.1,0.1,130.8,0.3,25.5,15.3,0,100,2.8,2.3,0,218.1,0,3.8,0,0,239.9,0,0.3,5.3,0.1,0,8.3,0,0,0,0.3,2.2,0,2.4,0.4,3.1,0,4.2
38.8,0,152.2,0.3,30.9,16.5,0,100,3.1,1.2,0,250.5,0,4.1,0,0,285.3,0,0.3,10.1,0.1,0,8.2,0,0.5,0,0.2,1.5,0,3.5,0.4,4,0,4.8
36.4,0,132.5,0.4,24.7,17.1,0,0,3.1,1.8,0,238.9,0,1.3,0,0,237.5,0,0.3,5.3,0.1,0.3,8.2,0,0.1,0,0.3,2,0,2.2,0.4,3.4,0,0
34.6,0,145.3,0.4,27.7,15.6,0,0,3.7,1.8,0,183.7,0,4,0,0,265.4,0,0.3,6.6,0,0.3,8.3,0,0.2,0,0.2,2,0,2.9,0.4,3.7,0,0
42.4,0.1,227.6,0.4,42.1,20,0,0,4.4,0.8,0,1590.5,0,4.1,0,0,399.5,0,0.3,7.7,0,0.2,8,0,0,0,0.3,1.3,0,4.3,0.4,6.2,0,0
39.3,0.1,205.5,0.4,38,18.4,0,0,4,1.1,0,256.9,0,3.8,0,0,363.7,0,0.3,7.5,0,0.2,8.4,0,0,0,0.3,1,0,4.1,0.4,5.8,1,0
36.9,0,174.3,0.4,32.7,16.8,0,0,3.8,1,0,231.3,0,3.9,0,0,324.3,0,0.3,7.3,0.1,0.2,8.2,0,0,0,0.3,1,0,3.1,0.4,5.7,0,0
35.2,0.1,158.5,0.4,30.3,15.9,0,0,3.6,1.3,0,205.7,0,3.6,0,0.1,292.4,0,0,7.8,0,0,8.1,0,0,0,0.2,1.7,0,2.6,0.5,4.7,0,0
28.2,0.2,141.1,0.3,27.7,6.1,0,100,3.5,1.2,0.1,192.6,0,9.1,0,0.1,275.9,0,0.3,7.2,0,0.2,8.2,0,0,0,0.8,1.1,0,2.4,0.3,4.7,0,4
35,0.2,168.7,0.4,31.3,16.9,0,0,3.7,0.9,0,212.4,0,3.8,0,0,307.3,0,0.3,6.7,0,0.2,8.2,0,0,0,0.7,1.1,0,2,0.4,5.4,0,0
36.3,0.1,169,0.3,31.7,17.5,0,200,3.5,0.8,0,215.7,0,3.9,0,0,305.4,0,0.3,6.6,0,0.2,8.3,0,0,0,0.3,1.1,0.3,2.9,0.3,5.1,0,8
35.6,0,169,0.3,32.2,17.2,0,0,3.4,0.8,0,216.9,0,3.7,0,0,308.5,0,0.3,6.9,0,0.1,8.1,0,0,0,0.2,1.1,0,2.8,0.4,5.2,0,0
37.6,0,185.2,0.4,34.9,18.3,0,100,3.8,0.7,0,233.2,0,3.6,0,0,335.6,0,0.3,7.3,0,0.1,8.2,0,0,0,0.3,0.8,0,3,0.4,6.1,0,1
37.3,0,181.1,0.3,33.7,17.5,0,100,3.7,0.8,0,247.5,0,3.4,0,0,355.1,0,0.3,6.6,0.1,0.1,8.2,0,0,0,0.3,1,0,3.1,0.3,5.4,0,1.7
35.5,0.1,163.9,0.3,30.6,16.6,0,0,3.5,0.8,0,210.6,0,3.4,0,0,336.2,0,0.3,6.4,0.1,0.1,8.3,0,0,0,0.3,0.8,0,2.8,0.3,5.2,0,0
34.6,0.1,160.2,0.3,30,16.3,0.1,200,3.4,0.9,0,202.4,0,3.4,0,0,332.9,0,0.3,6.3,-0.1,0.1,8.2,0,0,0,0.4,1.1,0,2.8,0.3,5,0,2
34.9,0,161.2,0.3,27.4,14.7,0,100,3.1,0.7,0,185.6,0,3.3,0,0,262.7,0,0.3,6.7,0,0.1,8.3,0,0,0,0.4,1.3,0,2.7,0.3,4.4,0,2
34,0,155.4,0.3,26.3,14.2,0,0,2.9,0.7,0,177.4,0,3.3,0,0,255.4,0,0.3,6.5,0,0.1,8.4,0,0,0,0.3,0.8,0,2.6,0.3,4.5,0,0
29.1,0,163.2,0.3,28.9,6.4,0,366.7,4,1.3,0,206,0,3.3,0,0,299.1,0,0.3,5.6,0,0.3,8.4,-0.1,0,0,0.3,1.3,0,2.9,0.3,6.4,0,7.3
27.6,0,145.2,0.2,26.1,6,0,200,3.3,1.7,0.1,184.4,0,3,0,0.1,262.4,0,0.2,5.3,0.1,0.2,8.3,0,0,0,0.3,1.9,0,2.6,0.2,5.3,0,4
42.5,0,169.3,0.2,29.3,0.5,0,0,3.4,0.8,0,207.9,0,5,0,0,298.7,0,0,1.9,0.1,0,8.2,0,0,0,0.3,1,0,3,0.2,6.9,0,0
42.5,0,158.4,0.4,30.5,0.5,0,0,3.5,0.4,0,213.1,0,11.5,0,0,378.2,0,0.4,4.5,0.1,0.2,8.2,0,0,0,0.3,0.5,0,2.7,0.4,7,0,0
40.3,0.1,149.2,0.4,29.3,0.5,0,500,3.5,0.6,0,213.7,0,1.8,0,0,304.1,0,0.4,16.3,0.1,0.2,8.3,0,0.1,0,0.3,0.6,0,2.9,0.5,6.9,0,10
40.7,0.1,171.4,0.4,33.4,14.5,0,0,4.4,0.7,0,259.4,0,4.2,0,0,368.6,0,0.4,12.9,0.1,0.2,8.2,0,0,0,0.3,0.7,0.2,2.9,0.4,6.2,0,0
32.2,0,121.4,0.9,23,13.1,0,0,3.3,1.8,0.1,192.7,0,3.2,0,0.1,272.5,0,0.9,8.4,0,0.2,7.9,0,0,0,0.3,2.1,0,2.1,1.1,4,0,0
39.1,0.2,186.1,0.4,34.7,16.8,0,0,4.5,1,0,244.6,0,4.3,0,0,347.7,0,0.3,10,0,0.2,8.1,0,0.2,0,0.3,1.1,0,3.2,0.4,6.7,0,0
37.8,0.1,175.4,0.5,32,15.1,0,0,3,0.6,0,205.7,0,3.9,0,0,290.7,0,0.4,0.1,0,0.1,8.1,0,0,0,0.3,0.6,0,3,0.6,6,0,0
34.9,0.1,21,0.7,2.9,0.5,0,0,3,0.9,0,193.2,0.2,0.4,0,0,275.2,0,0.5,10.3,0,0.4,8.2,0,0,0,0.3,1.2,0,0.4,0.7,7.6,0,0
37.5,0.2,183.4,0.4,38.4,19.8,0,0,3.5,0.8,0,256.6,0,3.2,0,0,366.5,0,0.4,11.7,0,0,8.2,0,0,0,0.3,0.9,4.6,3.2,0.5,6.1,0,0
37.2,0.1,200.7,0.4,38.8,18.4,0.1,0,3.7,0.8,0,238.6,0,4.4,0,0,339.3,0,0.3,11.6,0,0,8.2,0,0.1,0,0.3,0.9,0,3.4,0.4,6.1,0,0
36.7,0.1,214,0.4,37.8,18.2,0,100,3.6,0.8,0,242.2,0,4.2,0,0,348.2,0,0.4,8.5,0,0.2,8.4,0,0,0,0.3,0.8,0,3.7,0.4,5.8,0,2
37,0,198.3,0.5,38.4,18.4,0,300,3.4,1,0,251.4,0,4,0,0,358.3,0,0.4,10.8,0,0,8.2,0,0,0,0.3,0.9,0,3.6,0.4,5.6,0,6
29.9,0.1,179.6,0.6,34.1,17.4,0,300,3,1.4,0,219.7,0,3.9,0,0,315.7,0,0.5,6.5,0,0,8.3,0,0,0,0.3,1.4,0,3,0.5,4.5,0,6
28.5,0,157.4,0.6,30.3,16.3,0.8,100,3.1,1.7,0,201.7,0,3.5,0,0.1,286.1,0,0.5,6.6,0,0.2,8.4,0,0.1,0,0.3,1.7,0,2.7,0.6,3.9,0,2
34.4,0.1,174.6,0.5,36.2,16.7,0,200,3.3,1.2,0,239.6,0,3.5,0,0,341.4,0,0.4,17,0,0.2,8.4,0,0,0,0.3,1.2,0,2.9,0.5,4.8,0,4
36.5,0,186.4,0.4,36.6,16.4,0,0,3.4,0.9,0,244.2,0,3.2,0,0,347.2,0,0.4,6.2,0,0.1,8.4,0,0.1,0,0.3,1,3.4,3.2,0.4,5.2,0,0
23.5,0.1,131.3,0.6,27.7,17.8,0,100,3,2.3,0.1,184.6,0,2.7,0,0.1,262.3,0,0.6,7.2,0,0.2,8.1,0,0.1,0,0.3,2.2,3.9,2.3,0.6,3.4,0,2
36.5,0,216.3,0.7,38.4,19.5,0.1,100,3.5,1.6,0,273.6,0,3.7,0,0,382.5,0,0.4,4.3,0,0.2,8.3,0,0,0,0.3,1.2,0.3,3.6,0.6,5.4,0,2
39.5,0.1,210.6,0.5,40.2,18.1,0.1,0,3.5,1.4,0,210.6,0,4,0,0.1,298,0,0.4,6.6,0,0,8.3,0.1,0,0,0.3,1.7,0,3.5,0.5,5.7,0,0
37.9,0.1,215.2,0.5,38.8,17.7,0,0,3.2,1,0,205.4,0,4,0,0,292.3,0,0.4,0.9,0,0.1,8.3,0.1,0,0,0.3,1.4,0,4,0.6,5.2,0,0
30.7,0.1,181.5,0.6,33,16.9,0.1,0,2.9,2.3,0.1,217.9,0,2.6,0,0.1,309.5,0,0.4,1.4,0,0,8.3,0.1,0,0,0.3,2.2,0.1,3,0.6,4.2,0,0
35,0.1,190.4,0.4,35.9,17.6,0.1,300,3.1,1.5,0,232.2,0,2.9,0,0.1,330.3,0,0.4,6.1,0,0,8.3,0.1,0.5,0,0.3,1.7,0,3.2,0.4,4.7,0,6
