agency_cd,site_no,parameter_cd,ts_id,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
5s,15s,5s,11n,3n,3n,6n,6n,8n,5n,12s,5n,12s,12s,12s,12s,12s,12s,12s,12s,12s,12s,12s
USGS,9510200,60,5732,7,31,2016,2020,5,2020,0.04,2016,0,0.01,,,0,0,0,0.03,0.03,,
USGS,9510200,60,5732,8,1,2016,2020,5,2020,0.04,2016,0,0.01,,,0,0,0,0.03,0.03,,
USGS,9510200,60,5732,8,2,2016,2020,5,2020,0.04,2016,0,0.01,,,0,0,0,0.03,0.03,,
USGS,9510200,60,5732,8,3,2016,2020,5,2016,0.12,2017,0,0.03,,,0,0,0.01,0.07,0.1,,
USGS,9510200,60,5732,8,4,2016,2020,5,2016,0.46,2017,0,0.1,,,0,0,0.01,0.24,0.37,,
USGS,9510200,60,5732,8,5,2016,2020,5,2020,0.03,2016,0,0.01,,,0,0,0,0.02,0.03,,
USGS,9510200,60,5732,8,6,2016,2020,5,2020,0.03,2016,0,0.01,,,0,0,0,0.02,0.03,,
USGS,9510200,60,5732,8,7,2016,2020,5,2020,0.03,2016,0,0.01,,,0,0,0,0.02,0.03,,
USGS,9510200,60,5732,8,8,2016,2020,5,2018,161,2016,0,32,,,0,0,0,81,129,,
USGS,9510200,60,5732,8,9,2016,2020,5,2018,5.14,2016,0,1,,,0,0,0,2.6,4.1,,
USGS,9510200,60,5732,8,10,2016,2020,5,2018,5.09,2016,0,1,,,0,0,0,2.6,4.1,,
USGS,9510200,60,5732,8,11,2016,2020,5,2018,74.3,2016,0,15,,,0,0,0,37,59,,
USGS,9510200,60,5732,8,12,2016,2020,5,2018,1.1,2016,0,0.22,,,0,0,0,0.56,0.88,,
USGS,9510200,60,5732,8,13,2016,2020,5,2018,0.49,2016,0,0.1,,,0,0,0,0.26,0.4,,
USGS,9510200,60,5732,8,14,2016,2020,5,2017,0.32,2016,0,0.1,,,0,0,0.02,0.23,0.28,,
USGS,9510200,60,5732,8,15,2016,2020,5,2018,0.11,2016,0,0.03,,,0,0,0.01,0.06,0.09,,
USGS,9510200,60,5732,8,16,2016,2020,5,2018,0.08,2016,0,0.02,,,0,0,0.01,0.04,0.07,,
USGS,9510200,60,5732,8,17,2016,2020,5,2018,0.05,2016,0,0.01,,,0,0,0,0.03,0.04,,
USGS,9510200,60,5732,8,18,2016,2020,5,2018,0.03,2016,0,0.01,,,0,0,0,0.02,0.03,,
USGS,9510200,60,5732,8,19,2016,2020,5,2018,0.02,2016,0,0.01,,,0,0,0.01,0.01,0.02,,
USGS,9510200,60,5732,8,20,2016,2020,5,2018,0.02,2016,0,0.01,,,0,0,0.01,0.01,0.02,,
USGS,9510200,60,5732,8,21,2016,2020,5,2018,3.72,2016,0,0.75,,,0,0,0.01,1.9,3,,
USGS,9510200,60,5732,8,22,2016,2020,5,2020,51.9,2016,0,10,,,0,0,0,26,42,,
USGS,9510200,60,5732,8,23,2016,2020,5,2020,14.8,2016,0,3.9,,,0,0,0.01,9.7,13,,
USGS,9510200,60,5732,8,24,2016,2020,5,2018,2.03,2016,0,0.43,,,0,0,0.01,1.1,1.6,,
USGS,9510200,60,5732,8,25,2016,2020,5,2018,0.3,2016,0,0.08,,,0,0,0.01,0.18,0.25,,
USGS,9510200,60,5732,8,26,2016,2020,5,2018,0.09,2016,0,0.03,,,0,0,0.01,0.07,0.08,,
USGS,9510200,60,5732,8,27,2016,2020,5,2018,0.11,2016,0,0.03,,,0,0,0,0.07,0.1,,
USGS,9510200,60,5732,8,28,2016,2020,5,2018,0.13,2016,0,0.03,,,0,0,0,0.08,0.11,,
USGS,9510200,60,5732,8,29,2016,2020,5,2018,0.13,2016,0,0.04,,,0,0,0,0.1,0.12,,
USGS,9510200,60,5732,8,30,2016,2020,5,2020,0.15,2016,0,0.05,,,0,0,0,0.13,0.14,,
USGS,9510200,60,5732,8,31,2016,2020,5,2018,0.12,2016,0,0.03,,,0,0,0,0.08,0.1,,
USGS,9510200,60,5732,9,1,2016,2020,5,2018,0.12,2016,0,0.03,,,0,0,0,0.08,0.1,,
USGS,9510200,60,5732,9,2,2016,2020,5,2018,4.5,2016,0,0.91,,,0,0,0,2.3,3.6,,
USGS,9510200,60,5732,9,3,2016,2020,5,2018,0.64,2016,0,0.13,,,0,0,0,0.34,0.52,,
USGS,9510200,60,5732,9,4,2016,2020,5,2020,0.03,2016,0,0.01,,,0,0,0,0.03,0.03,,
USGS,9510200,60,5732,9,5,2016,2020,5,2020,0.03,2016,0,0.01,,,0,0,0,0.03,0.03,,
USGS,9510200,60,5732,9,6,2016,2020,5,2020,0.03,2016,0,0.01,,,0,0,0,0.02,0.03,,
USGS,9510200,60,5732,9,7,2016,2020,5,2020,0.03,2016,0,0.01,,,0,0,0,0.02,0.03,,
USGS,9510200,60,5732,9,8,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,9,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,10,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,11,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,12,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,13,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,14,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,15,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,16,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,17,2016,2020,5,2018,0.02,2016,0,0.01,,,0,0,0,0.02,0.02,,
USGS,9510200,60,5732,9,18,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,19,2016,2020,5,2018,0.02,2016,0,0.01,,,0,0,0,0.02,0.02,,
USGS,9510200,60,5732,9,20,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,21,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,22,2016,2020,5,2020,0.02,2016,0,0.01,,,0,0,0,0.01,0.02,,
USGS,9510200,60,5732,9,23,2016,2020,5,2019,1160,2016,0,232,,,0,0,0.01,580,928,,
USGS,9510200,60,5732,9,24,2016,2020,5,2019,199,2016,0,40,,,0,0,0.01,100,159,,
USGS,9510200,60,5732,9,25,2016,2020,5,2019,27.4,2016,0,5.5,,,0,0,0.01,14,22,,
USGS,9510200,60,5732,9,26,2016,2020,5,2019,15.5,2016,0,3.1,,,0,0,0.01,7.8,12,,
USGS,9510200,60,5732,9,27,2016,2020,5,2019,12.7,2016,0,2.5,,,0,0,0.01,6.4,10,,
USGS,9510200,60,5732,9,28,2016,2020,5,2019,8.46,2016,0,1.7,,,0,0,0.01,4.2,6.8,,
USGS,9510200,60,5732,9,29,2016,2020,5,2019,5.27,2016,0,1.1,,,0,0,0.01,2.6,4.2,,
USGS,9510200,60,5732,9,30,2016,2020,5,2019,2.61,2016,0,0.53,,,0,0,0.01,1.3,2.1,,
USGS,9510200,60,5732,10,1,2017,2021,5,2020,1.78,2017,0,0.36,,,0,0,0.01,0.9,1.4,,
USGS,9510200,60,5732,10,2,2017,2021,5,2020,1.45,2017,0,0.3,,,0,0,0.01,0.74,1.2,,
USGS,9510200,60,5732,10,3,2017,2021,5,2020,1.33,2017,0,0.27,,,0,0,0.01,0.68,1.1,,
USGS,9510200,60,5732,10,4,2017,2021,5,2020,1.2,2017,0,0.25,,,0,0,0.01,0.61,0.96,,
USGS,9510200,60,5732,10,5,2017,2021,5,2020,1.1,2017,0,0.22,,,0,0,0.01,0.56,0.88,,
USGS,9510200,60,5732,10,6,2017,2021,5,2020,1.01,2017,0,0.21,,,0,0,0.01,0.51,0.81,,
USGS,9510200,60,5732,10,7,2017,2021,5,2020,0.97,2017,0,0.2,,,0,0,0.01,0.49,0.78,,
USGS,9510200,60,5732,10,8,2017,2021,5,2020,0.92,2017,0,0.19,,,0,0,0.01,0.47,0.74,,
USGS,9510200,60,5732,10,9,2017,2021,5,2020,0.8,2017,0,0.16,,,0,0,0.01,0.41,0.64,,
USGS,9510200,60,5732,10,10,2017,2021,5,2020,0.72,2017,0,0.15,,,0,0,0.01,0.36,0.58,,
USGS,9510200,60,5732,10,11,2017,2021,5,2020,0.55,2017,0,0.11,,,0,0,0.01,0.28,0.44,,
USGS,9510200,60,5732,10,12,2017,2021,5,2020,0.6,2017,0,0.13,,,0,0,0.01,0.31,0.48,,
USGS,9510200,60,5732,10,13,2017,2021,5,2020,0.6,2017,0,0.13,,,0,0,0.01,0.32,0.49,,
USGS,9510200,60,5732,10,14,2017,2021,5,2020,0.59,2017,0,0.12,,,0,0,0.01,0.3,0.48,,
USGS,9510200,60,5732,10,15,2017,2021,5,2020,0.55,2017,0,0.12,,,0,0,0.01,0.29,0.44,,
USGS,9510200,60,5732,10,16,2017,2021,5,2020,0.51,2017,0,0.11,,,0,0,0.01,0.27,0.41,,
USGS,9510200,60,5732,10,17,2017,2021,5,2020,0.46,2017,0,0.1,,,0,0,0.01,0.24,0.37,,
USGS,9510200,60,5732,10,18,2017,2021,5,2020,0.43,2017,0,0.09,,,0,0,0.01,0.22,0.35,,
USGS,9510200,60,5732,10,19,2017,2021,5,2020,0.42,2017,0,0.09,,,0,0,0.01,0.21,0.34,,
USGS,9510200,60,5732,10,20,2017,2021,5,2020,0.42,2017,0,0.09,,,0,0,0.01,0.21,0.34,,
USGS,9510200,60,5732,10,21,2017,2021,5,2020,0.39,2017,0,0.08,,,0,0,0.01,0.2,0.31,,
USGS,9510200,60,5732,10,22,2017,2021,5,2020,0.38,2017,0,0.08,,,0,0,0.01,0.2,0.31,,
USGS,9510200,60,5732,10,23,2017,2021,5,2020,0.38,2017,0,0.08,,,0,0,0.01,0.2,0.31,,
USGS,9510200,60,5732,10,24,2017,2021,5,2020,0.3,2017,0,0.06,,,0,0,0.01,0.15,0.24,,
USGS,9510200,60,5732,10,25,2017,2021,5,2020,0.24,2017,0,0.05,,,0,0,0.01,0.12,0.19,,
USGS,9510200,60,5732,10,26,2017,2021,5,2020,0.38,2017,0,0.08,,,0,0,0.01,0.2,0.31,,
USGS,9510200,60,5732,10,27,2017,2021,5,2020,0.41,2017,0,0.09,,,0,0,0.01,0.21,0.33,,
USGS,9510200,60,5732,10,28,2017,2021,5,2020,0.34,2017,0,0.07,,,0,0,0.01,0.18,0.28,,
USGS,9510200,60,5732,10,29,2017,2021,5,2020,0.36,2017,0,0.08,,,0,0,0.01,0.19,0.29,,
USGS,9510200,60,5732,10,30,2017,2021,5,2020,0.34,2017,0,0.07,,,0,0,0.01,0.18,0.27,,
USGS,9510200,60,5732,10,31,2017,2021,5,2020,0.38,2017,0,0.08,,,0,0,0.01,0.2,0.31,,
USGS,9510200,60,5732,11,1,2017,2021,5,2020,0.41,2017,0,0.09,,,0,0,0.01,0.21,0.33,,
USGS,9510200,60,5732,11,2,2017,2021,5,2020,0.33,2017,0,0.07,,,0,0,0.01,0.17,0.27,,
USGS,9510200,60,5732,11,3,2017,2021,5,2020,0.33,2017,0,0.07,,,0,0,0.01,0.17,0.27,,
USGS,9510200,60,5732,11,4,2017,2021,5,2020,0.33,2017,0,0.07,,,0,0,0.01,0.18,0.27,,
USGS,9510200,60,5732,11,5,2017,2021,5,2020,0.32,2017,0,0.07,,,0,0,0.01,0.17,0.26,,
USGS,9510200,60,5732,11,6,2017,2021,5,2020,0.32,2017,0,0.07,,,0,0,0.01,0.17,0.26,,
USGS,9510200,60,5732,11,7,2017,2021,5,2020,0.3,2017,0,0.07,,,0,0,0.01,0.16,0.24,,
USGS,9510200,60,5732,11,8,2017,2021,5,2020,0.29,2017,0,0.06,,,0,0,0.01,0.15,0.24,,
USGS,9510200,60,5732,11,9,2017,2021,5,2020,0.31,2017,0,0.07,,,0,0,0.01,0.17,0.25,,
USGS,9510200,60,5732,11,10,2017,2021,5,2020,0.3,2017,0,0.07,,,0,0,0.01,0.16,0.25,,
USGS,9510200,60,5732,11,11,2017,2021,5,2020,0.28,2017,0,0.06,,,0,0,0.01,0.16,0.23,,
USGS,9510200,60,5732,11,12,2017,2021,5,2020,0.27,2017,0,0.06,,,0,0,0.01,0.15,0.22,,
USGS,9510200,60,5732,11,13,2017,2021,5,2020,0.27,2017,0,0.06,,,0,0,0.01,0.15,0.22,,
USGS,9510200,60,5732,11,14,2017,2021,5,2020,0.3,2017,0,0.07,,,0,0,0.01,0.16,0.24,,
USGS,9510200,60,5732,11,15,2017,2021,5,2020,0.32,2017,0,0.07,,,0,0,0.01,0.17,0.26,,
USGS,9510200,60,5732,11,16,2017,2021,5,2020,0.35,2017,0,0.08,,,0,0,0.01,0.18,0.28,,
USGS,9510200,60,5732,11,17,2017,2020,4,2020,0.36,2017,0,0.09,,,0,0,0.01,0.27,0.36,,
USGS,9510200,60,5732,11,18,2017,2020,4,2020,0.35,2017,0,0.09,,,0,0,0.01,0.26,0.35,,
USGS,9510200,60,5732,11,19,2017,2020,4,2020,0.56,2017,0,0.14,,,0,0,0.01,0.42,0.56,,
USGS,9510200,60,5732,11,20,2017,2020,4,2020,2.08,2017,0,0.52,,,0,0,0.01,1.6,2.1,,
USGS,9510200,60,5732,11,21,2017,2020,4,2020,1.75,2018,0,0.47,,,0,0,0.06,1.3,1.7,,
USGS,9510200,60,5732,11,22,2017,2020,4,2020,0.89,2017,0,0.23,,,0,0,0.01,0.67,0.89,,
USGS,9510200,60,5732,11,23,2017,2020,4,2020,0.46,2017,0,0.12,,,0,0,0.01,0.35,0.46,,
USGS,9510200,60,5732,11,24,2017,2020,4,2020,0.26,2017,0,0.07,,,0,0,0.01,0.2,0.26,,
USGS,9510200,60,5732,11,25,2017,2020,4,2020,0.24,2017,0,0.06,,,0,0,0.01,0.18,0.24,,
USGS,9510200,60,5732,11,26,2017,2020,4,2020,0.18,2017,0,0.05,,,0,0,0.01,0.14,0.18,,
USGS,9510200,60,5732,11,27,2017,2020,4,2020,0.19,2017,0,0.05,,,0,0,0.01,0.15,0.19,,
USGS,9510200,60,5732,11,28,2017,2020,4,2020,0.22,2017,0,0.06,,,0,0,0.01,0.17,0.22,,
USGS,9510200,60,5732,11,29,2017,2020,4,2020,275,2017,0,69,,,0,0,0.01,206,275,,
USGS,9510200,60,5732,11,30,2017,2020,4,2020,142,2017,0,36,,,0,0,0.01,107,142,,
USGS,9510200,60,5732,12,1,2017,2020,4,2020,74.8,2017,0,19,,,0,0,0.01,56,75,,
USGS,9510200,60,5732,12,2,2017,2020,4,2020,52.3,2017,0,13,,,0,0,0.01,39,52,,
USGS,9510200,60,5732,12,3,2017,2020,4,2020,47.7,2017,0,12,,,0,0,0.01,36,48,,
USGS,9510200,60,5732,12,4,2017,2020,4,2020,37.7,2017,0,9.4,,,0,0,0.01,28,38,,
USGS,9510200,60,5732,12,5,2017,2020,4,2020,31.2,2017,0,7.8,,,0,0,0.01,23,31,,
USGS,9510200,60,5732,12,6,2017,2020,4,2020,26.6,2017,0,6.7,,,0,0,0.01,20,27,,
USGS,9510200,60,5732,12,7,2017,2020,4,2020,23.8,2017,0,6,,,0,0,0.01,18,24,,
USGS,9510200,60,5732,12,8,2017,2020,4,2020,79.5,2017,0,20,,,0,0,0.01,60,80,,
USGS,9510200,60,5732,12,9,2017,2020,4,2020,107,2017,0,27,,,0,0,0.01,80,107,,
USGS,9510200,60,5732,12,10,2017,2020,4,2020,63.1,2017,0,16,,,0,0,0.01,47,63,,
USGS,9510200,60,5732,12,11,2017,2020,4,2020,43.6,2017,0,11,,,0,0,0.01,33,44,,
USGS,9510200,60,5732,12,12,2017,2020,4,2020,33.5,2017,0,8.4,,,0,0,0.01,25,34,,
USGS,9510200,60,5732,12,13,2017,2020,4,2020,27.1,2017,0,6.8,,,0,0,0.01,20,27,,
USGS,9510200,60,5732,12,14,2017,2020,4,2020,23.1,2017,0,5.8,,,0,0,0.01,17,23,,
USGS,9510200,60,5732,12,15,2017,2020,4,2020,19.2,2017,0,4.8,,,0,0,0.01,14,19,,
USGS,9510200,60,5732,12,16,2017,2020,4,2020,15.3,2017,0,3.8,,,0,0,0.01,11,15,,
USGS,9510200,60,5732,12,17,2017,2020,4,2020,12.2,2017,0,3.1,,,0,0,0.01,9.2,12,,
USGS,9510200,60,5732,12,18,2017,2020,4,2020,10.8,2017,0,2.7,,,0,0,0.01,8.1,11,,
USGS,9510200,60,5732,12,19,2017,2020,4,2020,9.62,2017,0,2.4,,,0,0,0.01,7.2,9.6,,
USGS,9510200,60,5732,12,20,2017,2020,4,2020,8.49,2017,0,2.1,,,0,0,0.01,6.4,8.5,,
USGS,9510200,60,5732,12,21,2017,2020,4,2020,7.55,2017,0,1.9,,,0,0,0.01,5.7,7.6,,
USGS,9510200,60,5732,12,22,2017,2020,4,2020,6.77,2017,0,1.7,,,0,0,0.01,5.1,6.8,,
USGS,9510200,60,5732,12,23,2017,2020,4,2020,6.28,2017,0,1.6,,,0,0,0.01,4.7,6.3,,
USGS,9510200,60,5732,12,24,2017,2020,4,2020,11.8,2017,0,3,,,0,0,0.01,8.9,12,,
USGS,9510200,60,5732,12,25,2017,2020,4,2020,199,2017,0,50,,,0,0,0.01,149,199,,
USGS,9510200,60,5732,12,26,2017,2020,4,2020,169,2017,0,42,,,0,0,0.01,127,169,,
USGS,9510200,60,5732,12,27,2017,2020,4,2020,329,2017,0,82,,,0,0,0.01,247,329,,
USGS,9510200,60,5732,12,28,2017,2020,4,2020,466,2017,0,117,,,0,0,0.01,350,466,,
USGS,9510200,60,5732,12,29,2017,2020,4,2020,228,2017,0,57,,,0,0,0.01,171,228,,
USGS,9510200,60,5732,12,30,2017,2020,4,2020,144,2017,0,36,,,0,0,0.01,108,144,,
USGS,9510200,60,5732,12,31,2017,2020,4,2020,111,2017,0,28,,,0,0,0.01,83,111,,
