agency_cd,site_no,parameter_cd,ts_id,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,9510200,60,5732,9,19,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,20,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,21,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,22,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,23,2019,2019,1,2019,1160,2019,1160,1160,,,,,1160,,,,
USGS,9510200,60,5732,9,24,2019,2019,1,2019,199,2019,199,199,,,,,199,,,,
USGS,9510200,60,5732,9,25,2019,2019,1,2019,27.4,2019,27.4,27,,,,,27,,,,
USGS,9510200,60,5732,9,26,2019,2019,1,2019,15.5,2019,15.5,15,,,,,15,,,,
USGS,9510200,60,5732,9,27,2019,2019,1,2019,12.7,2019,12.7,13,,,,,13,,,,
USGS,9510200,60,5732,9,28,2019,2019,1,2019,8.46,2019,8.46,8.5,,,,,8.5,,,,
USGS,9510200,60,5732,9,29,2019,2019,1,2019,5.27,2019,5.27,5.3,,,,,5.3,,,,
USGS,9510200,60,5732,9,30,2019,2019,1,2019,2.61,2019,2.61,2.6,,,,,2.6,,,,
USGS,9510200,60,5732,10,1,2020,2020,1,2020,1.78,2020,1.78,1.8,,,,,1.8,,,,
USGS,9510200,60,5732,10,2,2020,2020,1,2020,1.45,2020,1.45,1.4,,,,,1.4,,,,
USGS,9510200,60,5732,10,3,2020,2020,1,2020,1.33,2020,1.33,1.3,,,,,1.3,,,,
USGS,9510200,60,5732,10,4,2020,2020,1,2020,1.2,2020,1.2,1.2,,,,,1.2,,,,
USGS,9510200,60,5732,10,5,2020,2020,1,2020,1.1,2020,1.1,1.1,,,,,1.1,,,,
USGS,9510200,60,5732,10,6,2020,2020,1,2020,1.01,2020,1.01,1,,,,,1,,,,
USGS,9510200,60,5732,10,7,2020,2020,1,2020,0.97,2020,0.97,0.97,,,,,0.97,,,,
USGS,9510200,60,5732,10,8,2020,2020,1,2020,0.92,2020,0.92,0.92,,,,,0.92,,,,
USGS,9510200,60,5732,10,9,2020,2020,1,2020,0.8,2020,0.8,0.8,,,,,0.8,,,,
USGS,9510200,60,5732,10,10,2020,2020,1,2020,0.72,2020,0.72,0.72,,,,,0.72,,,,
USGS,9510200,60,5732,10,11,2020,2020,1,2020,0.55,2020,0.55,0.55,,,,,0.55,,,,
USGS,9510200,60,5732,10,12,2020,2020,1,2020,0.6,2020,0.6,0.6,,,,,0.6,,,,
USGS,9510200,60,5732,10,13,2020,2020,1,2020,0.6,2020,0.6,0.6,,,,,0.6,,,,
USGS,9510200,60,5732,10,14,2020,2020,1,2020,0.59,2020,0.59,0.59,,,,,0.59,,,,
USGS,9510200,60,5732,10,15,2020,2020,1,2020,0.55,2020,0.55,0.55,,,,,0.55,,,,
USGS,9510200,60,5732,10,16,2020,2020,1,2020,0.51,2020,0.51,0.51,,,,,0.51,,,,
USGS,9510200,60,5732,10,17,2020,2020,1,2020,0.46,2020,0.46,0.46,,,,,0.46,,,,
USGS,9510200,60,5732,10,18,2020,2020,1,2020,0.43,2020,0.43,0.43,,,,,0.43,,,,
USGS,9510200,60,5732,10,19,2020,2020,1,2020,0.42,2020,0.42,0.42,,,,,0.42,,,,
USGS,9510200,60,5732,10,20,2020,2020,1,2020,0.42,2020,0.42,0.42,,,,,0.42,,,,
USGS,9510200,60,5732,10,21,2020,2020,1,2020,0.39,2020,0.39,0.39,,,,,0.39,,,,
USGS,9510200,60,5732,10,22,2020,2020,1,2020,0.38,2020,0.38,0.38,,,,,0.38,,,,
USGS,9510200,60,5732,10,23,2020,2020,1,2020,0.38,2020,0.38,0.38,,,,,0.38,,,,
USGS,9510200,60,5732,10,24,2020,2020,1,2020,0.3,2020,0.3,0.3,,,,,0.3,,,,
USGS,9510200,60,5732,10,25,2020,2020,1,2020,0.24,2020,0.24,0.24,,,,,0.24,,,,
USGS,9510200,60,5732,10,26,2020,2020,1,2020,0.38,2020,0.38,0.38,,,,,0.38,,,,
USGS,9510200,60,5732,10,27,2020,2020,1,2020,0.41,2020,0.41,0.41,,,,,0.41,,,,
USGS,9510200,60,5732,10,28,2020,2020,1,2020,0.34,2020,0.34,0.34,,,,,0.34,,,,
USGS,9510200,60,5732,10,29,2020,2020,1,2020,0.36,2020,0.36,0.36,,,,,0.36,,,,
USGS,9510200,60,5732,10,30,2020,2020,1,2020,0.34,2020,0.34,0.34,,,,,0.34,,,,
USGS,9510200,60,5732,10,31,2020,2020,1,2020,0.38,2020,0.38,0.38,,,,,0.38,,,,
USGS,9510200,60,5732,11,1,2020,2020,1,2020,0.41,2020,0.41,0.41,,,,,0.41,,,,
USGS,9510200,60,5732,11,2,2020,2020,1,2020,0.33,2020,0.33,0.33,,,,,0.33,,,,
USGS,9510200,60,5732,11,3,2020,2020,1,2020,0.33,2020,0.33,0.33,,,,,0.33,,,,
USGS,9510200,60,5732,11,4,2020,2020,1,2020,0.33,2020,0.33,0.33,,,,,0.33,,,,
USGS,9510200,60,5732,11,5,2020,2020,1,2020,0.32,2020,0.32,0.32,,,,,0.32,,,,
USGS,9510200,60,5732,11,6,2020,2020,1,2020,0.32,2020,0.32,0.32,,,,,0.32,,,,
USGS,9510200,60,5732,11,7,2020,2020,1,2020,0.3,2020,0.3,0.3,,,,,0.3,,,,
USGS,9510200,60,5732,11,8,2020,2020,1,2020,0.29,2020,0.29,0.29,,,,,0.29,,,,
USGS,9510200,60,5732,11,9,2020,2020,1,2020,0.31,2020,0.31,0.31,,,,,0.31,,,,
USGS,9510200,60,5732,11,10,2020,2020,1,2020,0.3,2020,0.3,0.3,,,,,0.3,,,,
USGS,9510200,60,5732,11,11,2020,2020,1,2020,0.28,2020,0.28,0.28,,,,,0.28,,,,
USGS,9510200,60,5732,11,12,2020,2020,1,2020,0.27,2020,0.27,0.27,,,,,0.27,,,,
USGS,9510200,60,5732,11,13,2020,2020,1,2020,0.27,2020,0.27,0.27,,,,,0.27,,,,
USGS,9510200,60,5732,11,14,2020,2020,1,2020,0.3,2020,0.3,0.3,,,,,0.3,,,,
USGS,9510200,60,5732,11,15,2020,2020,1,2020,0.32,2020,0.32,0.32,,,,,0.32,,,,
USGS,9510200,60,5732,11,16,2020,2020,1,2020,0.35,2020,0.35,0.35,,,,,0.35,,,,
USGS,9510200,60,5732,11,17,2020,2020,1,2020,0.36,2020,0.36,0.36,,,,,0.36,,,,
USGS,9510200,60,5732,11,18,2020,2020,1,2020,0.35,2020,0.35,0.35,,,,,0.35,,,,
USGS,9510200,60,5732,11,19,2020,2020,1,2020,0.56,2020,0.56,0.56,,,,,0.56,,,,
USGS,9510200,60,5732,11,20,2020,2020,1,2020,2.08,2020,2.08,2.1,,,,,2.1,,,,
USGS,9510200,60,5732,11,21,2020,2020,1,2020,1.75,2020,1.75,1.7,,,,,1.7,,,,
USGS,9510200,60,5732,11,22,2020,2020,1,2020,0.89,2020,0.89,0.89,,,,,0.89,,,,
USGS,9510200,60,5732,11,23,2020,2020,1,2020,0.46,2020,0.46,0.46,,,,,0.46,,,,
USGS,9510200,60,5732,11,24,2020,2020,1,2020,0.26,2020,0.26,0.26,,,,,0.26,,,,
USGS,9510200,60,5732,11,25,2020,2020,1,2020,0.24,2020,0.24,0.24,,,,,0.24,,,,
USGS,9510200,60,5732,11,26,2020,2020,1,2020,0.18,2020,0.18,0.18,,,,,0.18,,,,
USGS,9510200,60,5732,11,27,2020,2020,1,2020,0.19,2020,0.19,0.19,,,,,0.19,,,,
USGS,9510200,60,5732,11,28,2020,2020,1,2020,0.22,2020,0.22,0.22,,,,,0.22,,,,
USGS,9510200,60,5732,11,29,2020,2020,1,2020,275,2020,275,275,,,,,275,,,,
USGS,9510200,60,5732,11,30,2020,2020,1,2020,142,2020,142,142,,,,,142,,,,
USGS,9510200,60,5732,12,1,2020,2020,1,2020,74.8,2020,74.8,75,,,,,75,,,,
USGS,9510200,60,5732,12,2,2020,2020,1,2020,52.3,2020,52.3,52,,,,,52,,,,
USGS,9510200,60,5732,12,3,2020,2020,1,2020,47.7,2020,47.7,48,,,,,48,,,,
USGS,9510200,60,5732,12,4,2020,2020,1,2020,37.7,2020,37.7,38,,,,,38,,,,
USGS,9510200,60,5732,12,5,2020,2020,1,2020,31.2,2020,31.2,31,,,,,31,,,,
USGS,9510200,60,5732,12,6,2020,2020,1,2020,26.6,2020,26.6,27,,,,,27,,,,
USGS,9510200,60,5732,12,7,2020,2020,1,2020,23.8,2020,23.8,24,,,,,24,,,,
USGS,9510200,60,5732,12,8,2020,2020,1,2020,79.5,2020,79.5,80,,,,,80,,,,
USGS,9510200,60,5732,12,9,2020,2020,1,2020,107,2020,107,107,,,,,107,,,,
USGS,9510200,60,5732,12,10,2020,2020,1,2020,63.1,2020,63.1,63,,,,,63,,,,
USGS,9510200,60,5732,12,11,2020,2020,1,2020,43.6,2020,43.6,44,,,,,44,,,,
USGS,9510200,60,5732,12,12,2020,2020,1,2020,33.5,2020,33.5,34,,,,,34,,,,
USGS,9510200,60,5732,12,13,2020,2020,1,2020,27.1,2020,27.1,27,,,,,27,,,,
USGS,9510200,60,5732,12,14,2020,2020,1,2020,23.1,2020,23.1,23,,,,,23,,,,
USGS,9510200,60,5732,12,15,2020,2020,1,2020,19.2,2020,19.2,19,,,,,19,,,,
USGS,9510200,60,5732,12,16,2020,2020,1,2020,15.3,2020,15.3,15,,,,,15,,,,
USGS,9510200,60,5732,12,17,2020,2020,1,2020,12.2,2020,12.2,12,,,,,12,,,,
USGS,9510200,60,5732,12,18,2020,2020,1,2020,10.8,2020,10.8,11,,,,,11,,,,
USGS,9510200,60,5732,12,19,2020,2020,1,2020,9.62,2020,9.62,9.6,,,,,9.6,,,,
USGS,9510200,60,5732,12,20,2020,2020,1,2020,8.49,2020,8.49,8.5,,,,,8.5,,,,
USGS,9510200,60,5732,12,21,2020,2020,1,2020,7.55,2020,7.55,7.6,,,,,7.6,,,,
USGS,9510200,60,5732,12,22,2020,2020,1,2020,6.77,2020,6.77,6.8,,,,,6.8,,,,
USGS,9510200,60,5732,12,23,2020,2020,1,2020,6.28,2020,6.28,6.3,,,,,6.3,,,,
USGS,9510200,60,5732,12,24,2020,2020,1,2020,11.8,2020,11.8,12,,,,,12,,,,
USGS,9510200,60,5732,12,25,2020,2020,1,2020,199,2020,199,199,,,,,199,,,,
USGS,9510200,60,5732,12,26,2020,2020,1,2020,169,2020,169,169,,,,,169,,,,
USGS,9510200,60,5732,12,27,2020,2020,1,2020,329,2020,329,329,,,,,329,,,,
USGS,9510200,60,5732,12,28,2020,2020,1,2020,466,2020,466,466,,,,,466,,,,
USGS,9510200,60,5732,12,29,2020,2020,1,2020,228,2020,228,228,,,,,228,,,,
USGS,9510200,60,5732,12,30,2020,2020,1,2020,144,2020,144,144,,,,,144,,,,
USGS,9510200,60,5732,12,31,2020,2020,1,2020,111,2020,111,111,,,,,111,,,,
